entry_id,field4,field5,field1,field2,field3,loc,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14
1145,22.00,34.00,3.00,19.00,1145.00,'$GNGGA,033048.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1146,24.00,32.00,4.00,15.00,1146.00,'$GNGGA,033059.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1147,20.00,31.00,3.00,13.00,1147.00,'$GNGGA,033110.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1148,24.00,30.00,5.00,18.00,1148.00,'$GNGGA,033121.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1149,21.00,32.00,4.00,12.00,1149.00,'$GNGGA,033132.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1150,22.00,30.00,5.00,18.00,1150.00,'$GNGGA,033143.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1151,20.00,30.00,7.00,10.00,1151.00,'$GNGGA,033154.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1152,20.00,30.00,9.00,12.00,1152.00,'$GNGGA,033205.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1153,20.00,32.00,3.00,14.00,1153.00,'$GNGGA,033216.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1154,23.00,30.00,4.00,10.00,1154.00,'$GNGGA,033227.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1155,24.00,34.00,9.00,16.00,1155.00,'$GNGGA,033238.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1156,24.00,32.00,3.00,18.00,1156.00,'$GNGGA,033249.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1157,24.00,31.00,8.00,15.00,1157.00,'$GNGGA,033300.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1158,23.00,30.00,9.00,16.00,1158.00,'$GNGGA,033311.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1159,20.00,31.00,7.00,14.00,1159.00,'$GNGGA,033322.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1160,21.00,31.00,5.00,10.00,1160.00,'$GNGGA,033333.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1161,20.00,33.00,4.00,17.00,1161.00,'$GNGGA,033344.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1162,24.00,30.00,3.00,16.00,1162.00,'$GNGGA,033355.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1163,20.00,34.00,7.00,10.00,1163.00,'$GNGGA,033406.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1164,21.00,30.00,7.00,18.00,1164.00,'$GNGGA,033417.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1165,23.00,31.00,9.00,19.00,1165.00,'$GNGGA,033428.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1166,24.00,34.00,5.00,11.00,1166.00,'$GNGGA,033439.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1167,21.00,33.00,3.00,16.00,1167.00,'$GNGGA,033450.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1168,22.00,34.00,7.00,12.00,1168.00,'$GNGGA,033501.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1169,22.00,34.00,9.00,17.00,1169.00,'$GNGGA,033512.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1170,23.00,33.00,7.00,12.00,1170.00,'$GNGGA,033523.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1171,24.00,30.00,6.00,15.00,1171.00,'$GNGGA,033534.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1172,21.00,34.00,2.00,10.00,1172.00,'$GNGGA,033545.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1173,22.00,33.00,3.00,13.00,1173.00,'$GNGGA,033556.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1174,20.00,33.00,2.00,15.00,1174.00,'$GNGGA,033607.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1175,21.00,31.00,6.00,12.00,1175.00,'$GNGGA,033618.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1176,23.00,31.00,7.00,14.00,1176.00,'$GNGGA,033629.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1177,24.00,33.00,7.00,19.00,1177.00,'$GNGGA,033640.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1178,23.00,30.00,8.00,16.00,1178.00,'$GNGGA,033651.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1179,24.00,32.00,5.00,18.00,1179.00,'$GNGGA,033702.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1180,23.00,30.00,4.00,18.00,1180.00,'$GNGGA,033713.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1181,22.00,30.00,5.00,12.00,1181.00,'$GNGGA,033724.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1182,22.00,33.00,9.00,11.00,1182.00,'$GNGGA,033735.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1183,20.00,33.00,8.00,11.00,1183.00,'$GNGGA,033746.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1184,21.00,32.00,7.00,18.00,1184.00,'$GNGGA,033757.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1185,20.00,32.00,2.00,15.00,1185.00,'$GNGGA,033808.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1186,24.00,33.00,7.00,14.00,1186.00,'$GNGGA,033819.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1187,21.00,30.00,5.00,11.00,1187.00,'$GNGGA,033830.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1188,23.00,34.00,5.00,11.00,1188.00,'$GNGGA,033841.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1189,21.00,31.00,5.00,13.00,1189.00,'$GNGGA,033852.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1190,23.00,33.00,4.00,12.00,1190.00,'$GNGGA,033903.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1191,23.00,33.00,6.00,10.00,1191.00,'$GNGGA,033914.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1192,24.00,34.00,7.00,14.00,1192.00,'$GNGGA,033925.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1193,20.00,30.00,5.00,11.00,1193.00,'$GNGGA,033936.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1194,22.00,34.00,6.00,15.00,1194.00,'$GNGGA,033947.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1195,21.00,33.00,9.00,17.00,1195.00,'$GNGGA,033958.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1196,21.00,34.00,3.00,10.00,1196.00,'$GNGGA,034009.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1197,23.00,31.00,5.00,12.00,1197.00,'$GNGGA,034020.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1198,21.00,34.00,2.00,19.00,1198.00,'$GNGGA,034031.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1199,22.00,31.00,7.00,15.00,1199.00,'$GNGGA,034042.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1200,22.00,33.00,7.00,12.00,1200.00,'$GNGGA,034053.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1201,22.00,33.00,4.00,11.00,1201.00,'$GNGGA,034104.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1202,21.00,32.00,2.00,18.00,1202.00,'$GNGGA,034115.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1203,23.00,33.00,3.00,18.00,1203.00,'$GNGGA,034126.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1204,21.00,31.00,9.00,19.00,1204.00,'$GNGGA,034137.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1205,22.00,30.00,9.00,19.00,1205.00,'$GNGGA,034148.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1206,23.00,31.00,9.00,13.00,1206.00,'$GNGGA,034159.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1207,21.00,33.00,4.00,14.00,1207.00,'$GNGGA,034210.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1208,23.00,33.00,9.00,13.00,1208.00,'$GNGGA,034221.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1209,23.00,30.00,7.00,18.00,1209.00,'$GNGGA,034232.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1210,21.00,32.00,2.00,17.00,1210.00,'$GNGGA,034243.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1211,23.00,34.00,6.00,14.00,1211.00,'$GNGGA,034254.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1212,21.00,32.00,5.00,10.00,1212.00,'$GNGGA,034305.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1213,21.00,32.00,5.00,14.00,1213.00,'$GNGGA,034316.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1214,23.00,30.00,6.00,17.00,1214.00,'$GNGGA,034327.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1215,24.00,30.00,2.00,16.00,1215.00,'$GNGGA,034338.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1216,20.00,34.00,2.00,14.00,1216.00,'$GNGGA,034349.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1217,22.00,31.00,2.00,16.00,1217.00,'$GNGGA,034400.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1218,23.00,33.00,7.00,19.00,1218.00,'$GNGGA,034411.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1219,24.00,31.00,2.00,10.00,1219.00,'$GNGGA,034422.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1220,23.00,33.00,2.00,12.00,1220.00,'$GNGGA,034433.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1221,22.00,33.00,7.00,14.00,1221.00,'$GNGGA,034444.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1222,22.00,32.00,7.00,10.00,1222.00,'$GNGGA,034455.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1223,20.00,31.00,5.00,19.00,1223.00,'$GNGGA,034506.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1224,21.00,31.00,7.00,18.00,1224.00,'$GNGGA,034517.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1225,22.00,33.00,5.00,19.00,1225.00,'$GNGGA,034528.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1226,24.00,31.00,3.00,18.00,1226.00,'$GNGGA,034539.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1227,22.00,31.00,5.00,10.00,1227.00,'$GNGGA,034550.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1228,21.00,31.00,3.00,19.00,1228.00,'$GNGGA,034601.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1229,22.00,33.00,2.00,17.00,1229.00,'$GNGGA,034612.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1230,20.00,33.00,2.00,14.00,1230.00,'$GNGGA,034623.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1231,20.00,33.00,6.00,11.00,1231.00,'$GNGGA,034634.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1232,20.00,32.00,9.00,15.00,1232.00,'$GNGGA,034645.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1233,24.00,32.00,4.00,19.00,1233.00,'$GNGGA,034656.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1234,23.00,34.00,3.00,19.00,1234.00,'$GNGGA,034707.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1235,22.00,30.00,2.00,16.00,1235.00,'$GNGGA,034718.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1236,21.00,30.00,7.00,14.00,1236.00,'$GNGGA,034729.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1237,21.00,32.00,6.00,10.00,1237.00,'$GNGGA,034740.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1238,24.00,31.00,2.00,13.00,1238.00,'$GNGGA,034751.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1239,20.00,33.00,6.00,12.00,1239.00,'$GNGGA,034802.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1240,22.00,33.00,3.00,16.00,1240.00,'$GNGGA,034813.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1241,21.00,32.00,2.00,16.00,1241.00,'$GNGGA,034824.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1242,22.00,34.00,9.00,16.00,1242.00,'$GNGGA,034835.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1243,21.00,31.00,4.00,18.00,1243.00,'$GNGGA,034846.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1244,22.00,32.00,4.00,17.00,1244.00,'$GNGGA,034857.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1245,20.00,32.00,3.00,16.00,1245.00,'$GNGGA,034908.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1246,22.00,32.00,9.00,18.00,1246.00,'$GNGGA,034919.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1247,21.00,30.00,9.00,19.00,1247.00,'$GNGGA,034930.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1248,23.00,33.00,9.00,13.00,1248.00,'$GNGGA,034941.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1249,24.00,34.00,4.00,13.00,1249.00,'$GNGGA,034952.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1250,22.00,31.00,5.00,19.00,1250.00,'$GNGGA,035003.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1251,20.00,30.00,7.00,13.00,1251.00,'$GNGGA,035014.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1252,23.00,33.00,3.00,16.00,1252.00,'$GNGGA,035025.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1253,24.00,34.00,3.00,10.00,1253.00,'$GNGGA,035036.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1254,24.00,30.00,6.00,12.00,1254.00,'$GNGGA,035047.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1255,22.00,34.00,9.00,12.00,1255.00,'$GNGGA,035058.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1256,20.00,33.00,3.00,19.00,1256.00,'$GNGGA,035109.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
1257,24.00,34.00,5.00,17.00,1257.00,'$GNGGA,035120.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1258,24.00,33.00,8.00,19.00,1258.00,'$GNGGA,035131.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1259,22.00,34.00,7.00,15.00,1259.00,'$GNGGA,035142.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1260,20.00,33.00,7.00,16.00,1260.00,'$GNGGA,035153.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1261,20.00,31.00,4.00,11.00,1261.00,'$GNGGA,035204.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1262,24.00,32.00,9.00,15.00,1262.00,'$GNGGA,035215.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1263,21.00,34.00,9.00,12.00,1263.00,'$GNGGA,035226.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1264,22.00,34.00,8.00,15.00,1264.00,'$GNGGA,035237.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1265,21.00,34.00,7.00,19.00,1265.00,'$GNGGA,035248.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1266,21.00,31.00,3.00,17.00,1266.00,'$GNGGA,035259.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1267,23.00,30.00,7.00,11.00,1267.00,'$GNGGA,035310.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1268,24.00,32.00,7.00,12.00,1268.00,'$GNGGA,035321.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1269,24.00,30.00,9.00,14.00,1269.00,'$GNGGA,035332.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1270,23.00,30.00,6.00,14.00,1270.00,'$GNGGA,035343.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1271,24.00,31.00,7.00,11.00,1271.00,'$GNGGA,035354.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1272,21.00,30.00,6.00,13.00,1272.00,'$GNGGA,035405.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1273,24.00,31.00,2.00,14.00,1273.00,'$GNGGA,035416.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1274,24.00,31.00,8.00,14.00,1274.00,'$GNGGA,035427.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1275,20.00,34.00,5.00,15.00,1275.00,'$GNGGA,035438.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1276,20.00,30.00,9.00,19.00,1276.00,'$GNGGA,035449.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1277,23.00,34.00,6.00,19.00,1277.00,'$GNGGA,035500.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1278,21.00,30.00,2.00,19.00,1278.00,'$GNGGA,035511.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1279,24.00,32.00,3.00,12.00,1279.00,'$GNGGA,035522.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1280,22.00,33.00,3.00,15.00,1280.00,'$GNGGA,035533.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1281,21.00,31.00,9.00,16.00,1281.00,'$GNGGA,035544.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1282,23.00,30.00,7.00,18.00,1282.00,'$GNGGA,035555.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1283,23.00,32.00,2.00,12.00,1283.00,'$GNGGA,035606.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1284,24.00,34.00,5.00,14.00,1284.00,'$GNGGA,035617.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1285,24.00,34.00,2.00,10.00,1285.00,'$GNGGA,035628.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1286,24.00,30.00,4.00,16.00,1286.00,'$GNGGA,035639.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1287,23.00,33.00,7.00,11.00,1287.00,'$GNGGA,035650.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1288,22.00,30.00,8.00,11.00,1288.00,'$GNGGA,035701.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1289,23.00,30.00,9.00,16.00,1289.00,'$GNGGA,035712.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1290,20.00,32.00,8.00,17.00,1290.00,'$GNGGA,035723.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1291,24.00,32.00,5.00,18.00,1291.00,'$GNGGA,035734.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1292,24.00,33.00,9.00,17.00,1292.00,'$GNGGA,035745.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1293,21.00,33.00,3.00,11.00,1293.00,'$GNGGA,035756.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1294,22.00,33.00,7.00,14.00,1294.00,'$GNGGA,035807.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1295,24.00,30.00,2.00,11.00,1295.00,'$GNGGA,035818.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1296,24.00,31.00,3.00,19.00,1296.00,'$GNGGA,035829.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
1297,22.00,34.00,6.00,10.00,1297.00,'$GNGGA,035840.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1298,20.00,30.00,5.00,15.00,1298.00,'$GNGGA,035851.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
1299,24.00,31.00,2.00,19.00,1299.00,'$GNGGA,035902.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1300,23.00,33.00,7.00,11.00,1300.00,'$GNGGA,035913.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1301,24.00,31.00,8.00,19.00,1301.00,'$GNGGA,035924.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1302,21.00,30.00,5.00,19.00,1302.00,'$GNGGA,035935.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
1303,22.00,34.00,4.00,10.00,1303.00,'$GNGGA,035946.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1304,23.00,32.00,3.00,14.00,1304.00,'$GNGGA,035957.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
1305,24.00,34.00,8.00,12.00,1305.00,'$GNGGA,040008.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1306,22.00,33.00,9.00,12.00,1306.00,'$GNGGA,040019.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
1307,20.00,33.00,8.00,11.00,1307.00,'$GNGGA,040030.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
1308,23.00,34.00,7.00,10.00,1308.00,'$GNGGA,040041.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1309,23.00,32.00,8.00,11.00,1309.00,'$GNGGA,040052.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1310,21.00,34.00,4.00,18.00,1310.00,'$GNGGA,040103.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1311,24.00,31.00,5.00,15.00,1311.00,'$GNGGA,040114.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1312,23.00,31.00,7.00,17.00,1312.00,'$GNGGA,040125.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
1313,22.00,31.00,3.00,15.00,1313.00,'$GNGGA,040136.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1314,21.00,31.00,9.00,16.00,1314.00,'$GNGGA,040147.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
1315,23.00,32.00,5.00,17.00,1315.00,'$GNGGA,040158.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
1316,20.00,34.00,6.00,17.00,1316.00,'$GNGGA,040209.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
1317,23.00,33.00,4.00,16.00,1317.00,'$GNGGA,040220.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1318,24.00,32.00,3.00,17.00,1318.00,'$GNGGA,040231.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
1319,21.00,32.00,7.00,15.00,1319.00,'$GNGGA,040242.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1320,20.00,32.00,2.00,19.00,1320.00,'$GNGGA,040253.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
1321,20.00,31.00,4.00,17.00,1321.00,'$GNGGA,040304.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1322,22.00,33.00,2.00,19.00,1322.00,'$GNGGA,040315.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1323,21.00,31.00,8.00,15.00,1323.00,'$GNGGA,040326.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1324,24.00,31.00,2.00,11.00,1324.00,'$GNGGA,040337.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1325,20.00,32.00,7.00,12.00,1325.00,'$GNGGA,040348.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1326,21.00,33.00,7.00,19.00,1326.00,'$GNGGA,040359.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
1327,23.00,34.00,8.00,18.00,1327.00,'$GNGGA,040410.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
1328,22.00,33.00,9.00,12.00,1328.00,'$GNGGA,040421.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
1329,20.00,34.00,3.00,15.00,1329.00,'$GNGGA,040432.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
